% Data dagdebieten Vecht (representatief geacht voor Dalfsen)
% Door:	Chris Geerse
% Datum: 6 februari 2006
%
% Perioden:
% 01-01-1960 t/m 31-12-1983
% 01-10-1993 t/m 31-03-1994
% 01-10-1998 t/m 31-03-1999
% 01-10-2000 t/m 31-03-2001
%
% Herkomst data van 1-1-1960 t/m 31-12-1983 uit een Q-H relatie, zie [Chbab, 1995] voor informatie.
% [Chbab, 2005]: Frequentieanalyse Vechtafvoer te Vechterweerd. E.H. Chbab. 
% RIZA-Werkdocument 95.131x. RIZA Lelystad, september 1995.
%
% Van de drie daaropvolgende perioden is de herkomst onduidelijk.
% De kwaliteit van deze metingen is twijfelachtig:
% a. deze perioden bevatten geen erg lage afvoeren meer;
% b. het jaar 2000 bevat alleen afvoeren circa 125 m3/s (laat jaar 2000 bij voorkeur weg in analyses)
%
%jaar  	  maand 	  dag	afvoer
1968   	  01    	  22	223
1968   	  01    	  23	135
1968   	  01    	  24	96
1968   	  01    	  25	86
1968   	  01    	  26	75
1968   	  01    	  27	81
1968   	  01    	  28	89
1968   	  01    	  29	94
1968   	  01    	  30	99
1968   	  01    	  31	91
1968   	  02    	  01	84
1968   	  02    	  02	75
1968   	  02    	  03	72
1968   	  02    	  04	69
1968   	  02    	  05	83
1968   	  02    	  06	84
1968   	  02    	  07	77
1968   	  02    	  08	75
1968   	  02    	  09	72
1968   	  02    	  10	62
1968   	  02    	  11	61
1968   	  02    	  12	60
1968   	  02    	  13	59
1968   	  02    	  14	53
1968   	  02    	  15	52
1968   	  02    	  16	54
1968   	  02    	  17	52
1968   	  02    	  18	50
1968   	  02    	  19	46
1968   	  02    	  20	45
1968   	  02    	  21	43
1968   	  02    	  22	46
1968   	  02    	  23	44
1968   	  02    	  24	49
1968   	  02    	  25	44
1968   	  02    	  26	44
1968   	  02    	  27	43
1968   	  02    	  28	42
1968   	  02    	  29	38
1968   	  03    	  01	37
1968   	  03    	  02	38
1968   	  03    	  03	40
1968   	  03    	  04	36
1968   	  03    	  05	32
1968   	  03    	  06	31
1968   	  03    	  07	31
1968   	  03    	  08	39
1968   	  03    	  09	46
1968   	  03    	  10	53
1968   	  03    	  11	38
1968   	  03    	  12	43
1968   	  03    	  13	40
1968   	  03    	  14	46
1968   	  03    	  15	43
1968   	  03    	  16	37
1968   	  03    	  17	49
1968   	  03    	  18	51
1968   	  03    	  19	66
1968   	  03    	  20	58
1968   	  03    	  21	46
1968   	  03    	  22	39
1968   	  03    	  23	35
1968   	  03    	  24	46
1968   	  03    	  25	38
1968   	  03    	  26	40
1968   	  03    	  27	38
1968   	  03    	  28	30
1968   	  03    	  29	29
1968   	  03    	  30	24
1968   	  03    	  31	24
1968   	  04    	  01	22
1968   	  04    	  02	27
1968   	  04    	  03	25
1968   	  04    	  04	27
1968   	  04    	  05	25
1968   	  04    	  06	25
1968   	  04    	  07	25
1968   	  04    	  08	23
1968   	  04    	  09	19
1968   	  04    	  10	8
1968   	  04    	  11	17
1968   	  04    	  12	19
1968   	  04    	  13	7
1968   	  04    	  14	16
1968   	  04    	  15	10
1968   	  04    	  16	8
1968   	  04    	  17	8
1968   	  04    	  18	10
1968   	  04    	  19	10
1968   	  04    	  20	9
1968   	  04    	  21	6
1968   	  04    	  22	6
1968   	  04    	  23	6
1968   	  04    	  24	7
1968   	  04    	  25	7
1968   	  04    	  26	7
1968   	  04    	  27	8
1968   	  04    	  28	3
1968   	  04    	  29	6
1968   	  04    	  30	5
1968   	  05    	  01	8
1968   	  05    	  02	6
1968   	  05    	  03	0
1968   	  05    	  04	7
1968   	  05    	  05	7
1968   	  05    	  06	16
1968   	  05    	  07	12
1968   	  05    	  08	7
1968   	  05    	  09	24
1968   	  05    	  10	21
1968   	  05    	  11	19
1968   	  05    	  12	27
1968   	  05    	  13	19
1968   	  05    	  14	25
1968   	  05    	  15	25
1968   	  05    	  16	24
1968   	  05    	  17	27
1968   	  05    	  18	44
1968   	  05    	  19	46
1968   	  05    	  20	37
1968   	  05    	  21	38
1968   	  05    	  22	36
1968   	  05    	  23	36
1968   	  05    	  24	25
1968   	  05    	  25	20
1968   	  05    	  26	8
1968   	  05    	  27	8
1968   	  05    	  28	10
1968   	  05    	  29	12
1968   	  05    	  30	15
1968   	  05    	  31	12
1968   	  06    	  01	10
1968   	  06    	  02	5
1968   	  06    	  03	0
1968   	  06    	  04	5
1968   	  06    	  05	3
1968   	  06    	  06	7
1968   	  06    	  07	6
1968   	  06    	  08	0
1968   	  06    	  09	9
1968   	  06    	  10	10
1968   	  06    	  11	6
1968   	  06    	  12	6
1968   	  06    	  13	6
1968   	  06    	  14	5
1968   	  06    	  15	5
1968   	  06    	  16	7
1968   	  06    	  17	3
1968   	  06    	  18	6
1968   	  06    	  19	5
1968   	  06    	  20	5
1968   	  06    	  21	7
1968   	  06    	  22	7
1968   	  06    	  23	7
1968   	  06    	  24	3
1968   	  06    	  25	5
1968   	  06    	  26	5
1968   	  06    	  27	8
1968   	  06    	  28	19
1968   	  06    	  29	24
1968   	  06    	  30	32
1968   	  07    	  01	28
1968   	  07    	  02	22
1968   	  07    	  03	7
1968   	  07    	  04	10
1968   	  07    	  05	6
1968   	  07    	  06	5
1968   	  07    	  07	3
1968   	  07    	  08	7
1968   	  07    	  09	3
1968   	  07    	  10	5
1968   	  07    	  11	3
1968   	  07    	  12	10
1968   	  07    	  13	15
1968   	  07    	  14	8
1968   	  07    	  15	12
1968   	  07    	  16	8
1968   	  07    	  17	10
1968   	  07    	  18	17
1968   	  07    	  19	10
1968   	  07    	  20	8
1968   	  07    	  21	8
1968   	  07    	  22	5
1968   	  07    	  23	6
1968   	  07    	  24	7
1968   	  07    	  25	39
1968   	  07    	  26	31
1968   	  07    	  27	16
1968   	  07    	  28	15
1968   	  07    	  29	13
1968   	  07    	  30	9
1968   	  07    	  31	3
1968   	  08    	  01	6
1968   	  08    	  02	6
1968   	  08    	  03	8
1968   	  08    	  04	13
1968   	  08    	  05	8
1968   	  08    	  06	20
1968   	  08    	  07	13
1968   	  08    	  08	8
1968   	  08    	  09	8
1968   	  08    	  10	9
1968   	  08    	  11	17
1968   	  08    	  12	14
1968   	  08    	  13	9
1968   	  08    	  14	6
1968   	  08    	  15	8
1968   	  08    	  16	9
1968   	  08    	  17	12
1968   	  08    	  18	14
1968   	  08    	  19	14
1968   	  08    	  20	14
1968   	  08    	  21	14
1968   	  08    	  22	13
1968   	  08    	  23	9
1968   	  08    	  24	3
1968   	  08    	  25	12
1968   	  08    	  26	5
1968   	  08    	  27	3
1968   	  08    	  28	2
1968   	  08    	  29	5
1968   	  08    	  30	6
1968   	  08    	  31	8
1968   	  09    	  01	8
1968   	  09    	  02	7
1968   	  09    	  03	42
1968   	  09    	  04	42
1968   	  09    	  05	86
1968   	  09    	  06	82
1968   	  09    	  07	61
1968   	  09    	  08	60
1968   	  09    	  09	36
1968   	  09    	  10	34
1968   	  09    	  11	22
1968   	  09    	  12	24
1968   	  09    	  13	13
1968   	  09    	  14	16
1968   	  09    	  15	16
1968   	  09    	  16	16
1968   	  09    	  17	17
1968   	  09    	  18	96
1968   	  09    	  19	96
1968   	  09    	  20	98
1968   	  09    	  21	98
1968   	  09    	  22	67
1968   	  09    	  23	56
1968   	  09    	  24	62
1968   	  09    	  25	110
1968   	  09    	  26	127
1968   	  09    	  27	112
1968   	  09    	  28	106
1968   	  09    	  29	105
1968   	  09    	  30	93
1968   	  10    	  01	89
1968   	  10    	  02	99
1968   	  10    	  03	121
1968   	  10    	  04	136
1968   	  10    	  05	170
1968   	  10    	  06	154
1968   	  10    	  07	135
1968   	  10    	  08	112
1968   	  10    	  09	90
1968   	  10    	  10	87
1968   	  10    	  11	74
1968   	  10    	  12	81
1968   	  10    	  13	84
1968   	  10    	  14	154
1968   	  10    	  15	176
1968   	  10    	  16	121
1968   	  10    	  17	105
1968   	  10    	  18	84
1968   	  10    	  19	95
1968   	  10    	  20	101
1968   	  10    	  21	89
1968   	  10    	  22	74
1968   	  10    	  23	65
1968   	  10    	  24	56
1968   	  10    	  25	46
1968   	  10    	  26	50
1968   	  10    	  27	50
1968   	  10    	  28	46
1968   	  10    	  29	46
1968   	  10    	  30	44
1968   	  10    	  31	50
1968   	  11    	  01	60
1968   	  11    	  02	51
1968   	  11    	  03	50
1968   	  11    	  04	52
1968   	  11    	  05	102
1968   	  11    	  06	125
1968   	  11    	  07	86
1968   	  11    	  08	97
1968   	  11    	  09	87
1968   	  11    	  10	86
1968   	  11    	  11	84
1968   	  11    	  12	67
1968   	  11    	  13	62
1968   	  11    	  14	62
1968   	  11    	  15	52
1968   	  11    	  16	57
1968   	  11    	  17	43
1968   	  11    	  18	42
1968   	  11    	  19	40
1968   	  11    	  20	43
1968   	  11    	  21	51
1968   	  11    	  22	44
1968   	  11    	  23	44
1968   	  11    	  24	43
1968   	  11    	  25	43
1968   	  11    	  26	65
1968   	  11    	  27	79
1968   	  11    	  28	68
1968   	  11    	  29	53
1968   	  11    	  30	54
1968   	  12    	  01	50
1968   	  12    	  02	47
1968   	  12    	  03	44
1968   	  12    	  04	43
1968   	  12    	  05	40
1968   	  12    	  06	36
1968   	  12    	  07	39
1968   	  12    	  08	36
1968   	  12    	  09	32
1968   	  12    	  10	36
1968   	  12    	  11	34
1968   	  12    	  12	31
1968   	  12    	  13	30
1968   	  12    	  14	35
1968   	  12    	  15	66
1968   	  12    	  16	40
1968   	  12    	  17	30
1968   	  12    	  18	27
1968   	  12    	  19	28
1968   	  12    	  20	30
1968   	  12    	  21	30
1968   	  12    	  22	29
1968   	  12    	  23	34
1968   	  12    	  24	42
1968   	  12    	  25	69
1968   	  12    	  26	69
1968   	  12    	  27	69
1968   	  12    	  28	69
1968   	  12    	  29	57
1968   	  12    	  30	44
1968   	  12    	  31	66
1969   	  01    	  01	40
1969   	  01    	  02	39
1969   	  01    	  03	43
1969   	  01    	  04	77
1969   	  01    	  05	91
1969   	  01    	  06	81
1969   	  01    	  07	74
1969   	  01    	  08	57
1969   	  01    	  09	53
1969   	  01    	  10	40
1969   	  01    	  11	44
1969   	  01    	  12	47
1969   	  01    	  13	40
1969   	  01    	  14	40
1969   	  01    	  15	49
1969   	  01    	  16	43
1969   	  01    	  17	51
1969   	  01    	  18	36
1969   	  01    	  19	36
1969   	  01    	  20	50
1969   	  01    	  21	68
1969   	  01    	  22	65
1969   	  01    	  23	62
1969   	  01    	  24	57
1969   	  01    	  25	53
1969   	  01    	  26	59
1969   	  01    	  27	49
1969   	  01    	  28	49
1969   	  01    	  29	51
1969   	  01    	  30	45
1969   	  01    	  31	64
1969   	  02    	  01	56
1969   	  02    	  02	61
1969   	  02    	  03	53
1969   	  02    	  04	58
1969   	  02    	  05	71
1969   	  02    	  06	65
1969   	  02    	  07	58
1969   	  02    	  08	61
1969   	  02    	  09	64
1969   	  02    	  10	60
1969   	  02    	  11	60
1969   	  02    	  12	51
1969   	  02    	  13	57
1969   	  02    	  14	52
1969   	  02    	  15	40
1969   	  02    	  16	42
1969   	  02    	  17	46
1969   	  02    	  18	71
1969   	  02    	  19	58
1969   	  02    	  20	38
1969   	  02    	  21	57
1969   	  02    	  22	46
1969   	  02    	  23	64
1969   	  02    	  24	91
1969   	  02    	  25	112
1969   	  02    	  26	124
1969   	  02    	  27	117
1969   	  02    	  28	95
1969   	  03    	  01	82
1969   	  03    	  02	77
1969   	  03    	  03	65
1969   	  03    	  04	62
1969   	  03    	  05	59
1969   	  03    	  06	56
1969   	  03    	  07	50
1969   	  03    	  08	43
1969   	  03    	  09	44
1969   	  03    	  10	42
1969   	  03    	  11	39
1969   	  03    	  12	39
1969   	  03    	  13	43
1969   	  03    	  14	52
1969   	  03    	  15	83
1969   	  03    	  16	94
1969   	  03    	  17	99
1969   	  03    	  18	90
1969   	  03    	  19	73
1969   	  03    	  20	69
1969   	  03    	  21	56
1969   	  03    	  22	56
1969   	  03    	  23	47
1969   	  03    	  24	51
1969   	  03    	  25	43
1969   	  03    	  26	44
1969   	  03    	  27	44
1969   	  03    	  28	43
1969   	  03    	  29	42
1969   	  03    	  30	38
1969   	  03    	  31	35
1969   	  04    	  01	37
1969   	  04    	  02	71
1969   	  04    	  03	124
1969   	  04    	  04	101
1969   	  04    	  05	82
1969   	  04    	  06	62
1969   	  04    	  07	44
1969   	  04    	  08	49
1969   	  04    	  09	42
1969   	  04    	  10	40
1969   	  04    	  11	37
1969   	  04    	  12	32
1969   	  04    	  13	38
1969   	  04    	  14	75
1969   	  04    	  15	69
1969   	  04    	  16	72
1969   	  04    	  17	102
1969   	  04    	  18	124
1969   	  04    	  19	105
1969   	  04    	  20	87
1969   	  04    	  21	72
1969   	  04    	  22	64
1969   	  04    	  23	60
1969   	  04    	  24	66
1969   	  04    	  25	66
1969   	  04    	  26	62
1969   	  04    	  27	80
1969   	  04    	  28	71
1969   	  04    	  29	76
1969   	  04    	  30	57
1969   	  05    	  01	51
1969   	  05    	  02	42
1969   	  05    	  03	31
1969   	  05    	  04	44
1969   	  05    	  05	31
1969   	  05    	  06	39
1969   	  05    	  07	38
1969   	  05    	  08	40
1969   	  05    	  09	34
1969   	  05    	  10	34
1969   	  05    	  11	30
1969   	  05    	  12	32
1969   	  05    	  13	39
1969   	  05    	  14	34
1969   	  05    	  15	31
1969   	  05    	  16	30
1969   	  05    	  17	29
1969   	  05    	  18	34
1969   	  05    	  19	22
1969   	  05    	  20	31
1969   	  05    	  21	83
1969   	  05    	  22	116
1969   	  05    	  23	58
1969   	  05    	  24	56
1969   	  05    	  25	29
1969   	  05    	  26	28
1969   	  05    	  27	23
1969   	  05    	  28	27
1969   	  05    	  29	28
1969   	  05    	  30	24
1969   	  05    	  31	37
1969   	  06    	  01	45
1969   	  06    	  02	73
1969   	  06    	  03	46
1969   	  06    	  04	46
1969   	  06    	  05	62
1969   	  06    	  06	80
1969   	  06    	  07	73
1969   	  06    	  08	51
1969   	  06    	  09	43
1969   	  06    	  10	28
1969   	  06    	  11	27
1969   	  06    	  12	25
1969   	  06    	  13	23
1969   	  06    	  14	14
1969   	  06    	  15	20
1969   	  06    	  16	16
1969   	  06    	  17	19
1969   	  06    	  18	20
1969   	  06    	  19	20
1969   	  06    	  20	17
1969   	  06    	  21	12
1969   	  06    	  22	5
1969   	  06    	  23	9
1969   	  06    	  24	10
1969   	  06    	  25	6
1969   	  06    	  26	5
1969   	  06    	  27	12
1969   	  06    	  28	12
1969   	  06    	  29	7
1969   	  06    	  30	3
1969   	  07    	  01	7
1969   	  07    	  02	7
1969   	  07    	  03	8
1969   	  07    	  04	6
1969   	  07    	  05	9
1969   	  07    	  06	6
1969   	  07    	  07	6
1969   	  07    	  08	6
1969   	  07    	  09	6
1969   	  07    	  10	17
1969   	  07    	  11	9
1969   	  07    	  12	7
1969   	  07    	  13	9
1969   	  07    	  14	10
1969   	  07    	  15	7
1969   	  07    	  16	7
1969   	  07    	  17	2
1969   	  07    	  18	7
1969   	  07    	  19	7
1969   	  07    	  20	6
1969   	  07    	  21	8
1969   	  07    	  22	2
1969   	  07    	  23	5
1969   	  07    	  24	8
1969   	  07    	  25	6
1969   	  07    	  26	2
1969   	  07    	  27	5
1969   	  07    	  28	0
1969   	  07    	  29	3
1969   	  07    	  30	3
1969   	  07    	  31	3
1969   	  08    	  01	2
1969   	  08    	  02	2
1969   	  08    	  03	0
1969   	  08    	  04	3
1969   	  08    	  05	2
1969   	  08    	  06	3
1969   	  08    	  07	3
1969   	  08    	  08	2
1969   	  08    	  09	2
1969   	  08    	  10	3
1969   	  08    	  11	0
1969   	  08    	  12	2
1969   	  08    	  13	0
1969   	  08    	  14	2
1969   	  08    	  15	3
1969   	  08    	  16	2
1969   	  08    	  17	3
1969   	  08    	  18	6
1969   	  08    	  19	5
1969   	  08    	  20	6
1969   	  08    	  21	7
1969   	  08    	  22	10
1969   	  08    	  23	6
1969   	  08    	  24	10
1969   	  08    	  25	20
1969   	  08    	  26	14
1969   	  08    	  27	10
1969   	  08    	  28	14
1969   	  08    	  29	15
1969   	  08    	  30	38
1969   	  08    	  31	40
1969   	  09    	  01	32
1969   	  09    	  02	27
1969   	  09    	  03	16
1969   	  09    	  04	10
1969   	  09    	  05	13
1969   	  09    	  06	10
1969   	  09    	  07	6
1969   	  09    	  08	6
1969   	  09    	  09	6
1969   	  09    	  10	5
1969   	  09    	  11	6
1969   	  09    	  12	6
1969   	  09    	  13	6
1969   	  09    	  14	6
1969   	  09    	  15	3
1969   	  09    	  16	0
1969   	  09    	  17	3
1969   	  09    	  18	5
1969   	  09    	  19	8
1969   	  09    	  20	5
1969   	  09    	  21	7
1969   	  09    	  22	5
1969   	  09    	  23	7
1969   	  09    	  24	5
1969   	  09    	  25	3
1969   	  09    	  26	6
1969   	  09    	  27	5
1969   	  09    	  28	5
1969   	  09    	  29	6
1969   	  09    	  30	5
1969   	  10    	  01	1
1969   	  10    	  02	1
1969   	  10    	  03	3
1969   	  10    	  04	9
1969   	  10    	  05	3
1969   	  10    	  06	1
1969   	  10    	  07	5
1969   	  10    	  08	3
1969   	  10    	  09	2
1969   	  10    	  10	5
1969   	  10    	  11	5
1969   	  10    	  12	3
1969   	  10    	  13	1
1969   	  10    	  14	5
1969   	  10    	  15	6
1969   	  10    	  16	8
1969   	  10    	  17	1
1969   	  10    	  18	5
1969   	  10    	  19	3
1969   	  10    	  20	5
1969   	  10    	  21	5
1969   	  10    	  22	5
1969   	  10    	  23	3
1969   	  10    	  24	3
1969   	  10    	  25	6
1969   	  10    	  26	3
1969   	  10    	  27	6
1969   	  10    	  28	3
1969   	  10    	  29	3
1969   	  10    	  30	6
1969   	  10    	  31	5
1969   	  11    	  01	7
1969   	  11    	  02	8
1969   	  11    	  03	7
1969   	  11    	  04	7
1969   	  11    	  05	10
1969   	  11    	  06	7
1969   	  11    	  07	5
1969   	  11    	  08	5
1969   	  11    	  09	8
1969   	  11    	  10	8
1969   	  11    	  11	13
1969   	  11    	  12	20
1969   	  11    	  13	22
1969   	  11    	  14	31
1969   	  11    	  15	32
1969   	  11    	  16	27
1969   	  11    	  17	25
1969   	  11    	  18	19
1969   	  11    	  19	20
1969   	  11    	  20	31
1969   	  11    	  21	20
1969   	  11    	  22	24
1969   	  11    	  23	24
1969   	  11    	  24	22
1969   	  11    	  25	21
1969   	  11    	  26	16
1969   	  11    	  27	17
1969   	  11    	  28	17
1969   	  11    	  29	19
1969   	  11    	  30	16
1969   	  12    	  01	32
1969   	  12    	  02	28
1969   	  12    	  03	29
1969   	  12    	  04	29
1969   	  12    	  05	36
1969   	  12    	  06	40
1969   	  12    	  07	36
1969   	  12    	  08	32
1969   	  12    	  09	28
1969   	  12    	  10	23
1969   	  12    	  11	29
1969   	  12    	  12	23
1969   	  12    	  13	21
1969   	  12    	  14	17
1969   	  12    	  15	16
1969   	  12    	  16	15
1969   	  12    	  17	17
1969   	  12    	  18	20
1969   	  12    	  19	20
1969   	  12    	  20	15
1969   	  12    	  21	19
1969   	  12    	  22	23
1969   	  12    	  23	23
1969   	  12    	  24	20
1969   	  12    	  25	16
1969   	  12    	  26	16
1969   	  12    	  27	21
1969   	  12    	  28	34
1969   	  12    	  29	24
1969   	  12    	  30	21
1969   	  12    	  31	43
1970   	  01    	  01	50
1970   	  01    	  02	54
1970   	  01    	  03	46
1970   	  01    	  04	42
1970   	  01    	  05	34
1970   	  01    	  06	27
1970   	  01    	  07	21
1970   	  01    	  08	21
1970   	  01    	  09	21
1970   	  01    	  10	19
1970   	  01    	  11	23
1970   	  01    	  12	23
1970   	  01    	  13	14
1970   	  01    	  14	17
1970   	  01    	  15	24
1970   	  01    	  16	23
1970   	  01    	  17	23
1970   	  01    	  18	25
1970   	  01    	  19	25
1970   	  01    	  20	23
1970   	  01    	  21	21
1970   	  01    	  22	17
1970   	  01    	  23	17
1970   	  01    	  24	19
1970   	  01    	  25	14
1970   	  01    	  26	13
1970   	  01    	  27	16
1970   	  01    	  28	32
1970   	  01    	  29	40
1970   	  01    	  30	46
1970   	  01    	  31	43
1970   	  02    	  01	36
1970   	  02    	  02	28
1970   	  02    	  03	39
1970   	  02    	  04	22
1970   	  02    	  05	34
1970   	  02    	  06	38
1970   	  02    	  07	34
1970   	  02    	  08	31
1970   	  02    	  09	34
1970   	  02    	  10	40
1970   	  02    	  11	79
1970   	  02    	  12	79
1970   	  02    	  13	67
1970   	  02    	  14	59
1970   	  02    	  15	45
1970   	  02    	  16	35
1970   	  02    	  17	35
1970   	  02    	  18	32
1970   	  02    	  19	32
1970   	  02    	  20	28
1970   	  02    	  21	29
1970   	  02    	  22	105
1970   	  02    	  23	156
1970   	  02    	  24	190
